# The groups of orthologs are given as matrix with group per row
# and one genome per tab-separated column. Numbers refer to
# entry number as listed in the file "Map-SeqNum-id.map.
# Alternatively, use the OrthologousGroup.txt representation.
Aphidoletes_aphidimyza_AA	Bibio_marci_AA	Bradysia_corophila_AA	Contarinia_nasturtii_AA	Dilophus_febrilis_AA	Drosophila_melanogaster_AA	Plecia_longiforceps_AA	Pseudolycoriella_hygida_AA	Resseliella_maxima_AA	Sitodiplosis_mosellana_AA
0	0	16713	17683	0	0	0	0	0	0
0	3821	23317	0	3141	0	7415	6164	0	0
0	0	0	0	0	10882	0	0	0	7233
0	17035	0	0	16853	18005	0	0	0	633
0	4583	0	0	4371	30767	0	0	0	3027
0	6727	4760	9401	7364	0	0	0	0	21433
15943	6772	13714	8940	8193	19539	0	9247	11249	8664
0	0	12321	4959	0	23234	0	0	0	2561
0	13225	0	0	0	0	3848	0	0	0
11426	14485	14117	0	14612	349	2589	17201	0	0
0	0	5244	0	808	0	0	5665	0	0
0	9581	24525	0	0	21059	11661	0	0	0
1165	17649	1403	13105	16442	0	222	0	2291	18992
16592	13496	760	573	13220	14405	1016	0	12513	6515
7673	3997	0	10048	4610	0	0	0	0	12857
15044	15928	26512	11477	12339	14383	1756	16948	508	3414
0	3504	2498	0	975	10829	0	10795	0	0
9221	8659	27723	16755	4781	8917	11321	11721	7322	28084
2033	0	0	9488	0	0	0	0	11122	23049
3848	17169	23710	19842	15882	12413	8984	1922	4948	21192
0	17565	0	0	16935	0	0	0	0	0
0	0	0	0	0	0	0	0	9646	18821
13993	0	0	20320	0	0	0	0	11272	9965
0	0	2088	17728	0	2650	0	0	0	0
13832	13571	547	13248	13776	5222	549	17569	5550	3117
1337	0	9428	5636	17282	5490	0	0	6311	0
0	0	0	0	0	30189	0	0	0	30522
0	17065	0	0	17562	0	0	0	0	0
0	9566	25252	15547	0	30395	0	0	0	25056
13900	12	24918	9013	4270	20824	8488	12544	11237	9227
11529	8976	21860	15418	8006	21330	11947	10745	3196	27426
5748	13353	3765	20778	11271	23485	0	4464	7561	10058
6432	0	8297	22536	0	0	0	0	5315	21906
11680	0	23992	723	0	0	0	17678	12665	4971
0	0	0	23765	0	0	0	0	0	25652
0	7241	0	0	7797	0	0	0	0	0
0	0	0	0	8238	0	0	0	0	30415
10426	0	23529	0	0	0	0	16054	0	0
2290	18562	18267	14136	15497	8389	1942	17267	5338	19064
0	0	18266	14135	0	20629	0	0	13799	19062
0	0	0	14134	0	0	0	0	0	19061
0	0	10323	0	0	0	0	2633	0	0
0	2542	3532	0	0	28717	0	0	0	0
13890	400	1764	17833	4408	0	0	0	0	9691
0	0	13774	0	0	0	0	3152	0	0
0	8711	5757	0	0	14565	10744	331	0	0
12244	0	265	7447	0	11227	0	13607	153	5542
2554	19041	8993	14371	15203	0	4430	1421	1482	24257
4332	0	0	0	11981	28581	0	0	0	0
0	0	0	13183	0	0	0	0	0	3861
0	7974	21040	0	0	4410	0	0	0	30493
0	0	27591	0	0	5481	0	0	0	24286
0	0	27590	0	0	5482	0	0	0	24285
0	0	27589	0	0	20118	0	0	0	24283
0	0	27588	0	0	0	0	0	0	24282
0	0	0	0	0	27526	0	0	0	21036
0	0	8386	0	0	8400	0	0	0	0
0	0	8385	0	0	8399	0	0	0	0
0	14547	0	8243	14545	25203	0	0	12695	8198
0	0	21569	0	0	0	0	9786	0	0
1302	6591	22547	0	8750	0	12099	12376	0	14163
7047	0	0	22721	0	0	0	0	0	8441
6163	10536	13042	19796	10062	6174	3791	4417	14365	17826
0	0	22672	0	0	8268	0	0	0	27725
0	0	5196	0	0	0	0	5750	0	0
16483	0	0	0	0	0	0	0	0	2717
11997	0	0	7360	0	0	0	0	9829	6525
0	7015	10462	0	0	16108	0	0	0	0
3247	0	0	0	0	0	0	0	5821	22960
12176	4004	4670	8042	4299	17441	8779	6344	3454	6502
4949	12295	12912	5031	9415	14599	4370	4143	4251	2597
0	0	0	4469	0	0	0	0	0	15661
0	0	0	12652	0	0	0	0	469	3329
0	0	8077	0	0	12226	0	0	0	0
1602	8884	19797	24216	7244	9128	11684	9161	10729	23563
0	1405	2741	17153	0	0	0	0	0	28507
0	0	0	17152	0	0	0	0	0	28506
0	0	0	0	0	0	11090	8443	0	0
9945	16451	1589	16653	258	0	7865	6080	14686	28465
0	0	0	3875	0	0	0	0	12986	11062
0	0	22065	0	0	0	0	11072	0	0
15906	0	14270	17832	0	0	0	0	2274	21847
0	0	19431	0	0	0	0	13028	0	0
0	0	1625	0	0	0	0	6559	0	0
0	0	9716	0	0	0	0	14493	0	0
13425	13972	16774	8322	14337	19000	0	1000	13484	4077
3470	0	0	6287	7106	0	9625	0	8774	7894
0	6464	0	0	7301	26099	0	0	11210	24611
0	12832	0	0	10386	0	0	0	0	0
14680	3027	4352	8736	658	10762	8090	5422	2609	9405
4148	12395	7694	21118	8926	15004	5094	0	1552	29680
1166	17652	1404	13113	16443	0	0	0	0	18993
0	4238	0	0	452	4858	0	0	0	0
5271	11144	15576	0	0	0	0	0	0	0
0	0	14376	0	6485	0	0	0	0	0
8619	5209	215	4227	5407	8362	0	0	0	15721
0	5207	224	4225	0	20456	0	0	0	15720
0	0	232	4224	0	1744	0	0	0	15719
0	0	240	4223	0	3349	0	0	0	15718
0	15147	15900	2417	0	0	0	0	0	7931
0	16011	0	7145	12990	0	0	16799	3370	1011
0	7210	27826	0	6831	1593	0	5101	9560	0
0	3305	27830	0	110	0	0	5100	0	0
0	0	24722	0	0	0	0	15246	0	0
0	0	0	0	11848	28453	0	0	0	0
0	0	22669	2205	0	8266	0	0	0	27722
0	8661	0	24126	0	0	0	0	0	0
0	12412	25833	21910	0	28793	0	0	0	20013
14932	0	27526	17754	15051	0	1459	16999	12259	6121
0	15861	811	0	0	14745	0	0	0	0
5407	12453	20814	10454	10726	12904	0	4545	8464	28916
0	0	0	0	0	28093	0	0	0	24236
0	0	0	0	0	15669	0	0	0	24235
0	0	0	0	15058	28130	0	0	0	0
16189	14556	10036	11768	0	4064	2633	0	2737	3486
549	5733	9781	24427	6902	15641	11749	9714	13464	18594
9462	5130	2831	404	1306	23831	8805	5282	6940	21089
3226	16457	8444	24370	0	890	4647	0	5878	16457
11339	6102	8776	18160	0	127	11670	4080	4711	13902
10231	571	4855	16677	4202	24006	6597	5613	9191	27405
0	17347	9334	0	0	22375	0	17295	0	0
0	0	5852	0	0	0	0	8276	0	0
11958	14303	1502	592	0	0	0	0	0	1206
0	9763	0	0	0	0	3008	0	0	0
0	5530	20066	4010	5820	8636	0	0	0	27683
0	0	23102	0	0	26646	8411	0	0	0
0	0	23094	0	0	16644	0	0	0	0
0	0	23085	0	0	13775	0	0	0	0
15786	16231	0	0	13303	0	0	0	0	0
2608	19143	18579	13461	16285	4670	2278	0	10789	24271
8094	0	8176	16657	0	0	0	0	6284	21224
8272	7090	8607	16120	6349	16496	10673	13050	7637	15830
0	0	0	23848	0	26345	0	0	0	22096
16346	15957	24103	2775	14048	7907	1587	13792	3998	0
0	9535	24880	0	7939	0	0	0	0	27120
11299	8405	225	15111	8841	2330	1678	15204	11455	15743
14332	3340	1706	17722	0	0	0	8127	9769	2166
0	0	1707	17721	3760	0	0	0	0	2165
0	0	23563	0	0	0	0	14349	0	0
0	0	0	0	0	0	92	926	0	0
10456	0	0	17197	0	20669	0	0	0	28803
0	0	0	14983	0	25887	0	0	0	14945
5914	10979	14076	20782	9558	22760	4034	2293	4842	11558
0	3030	23511	0	0	0	0	6169	0	0
0	9534	0	0	0	0	12110	0	0	0
8957	0	21744	3915	6163	21308	0	0	14136	27700
0	0	0	0	0	297	0	0	0	14322
0	2535	3530	0	0	9776	0	0	0	0
7122	11642	2751	20989	10004	20073	2999	4469	8426	14911
3411	18869	8515	14265	16202	18012	4434	14941	5714	13566
2339	0	25415	24695	5726	19532	10142	10676	10814	25180
8031	6457	15312	0	6459	0	10091	12171	0	17393
0	0	15561	0	9585	0	0	0	0	10731
2180	0	0	0	0	0	9553	12341	0	0
0	5023	26654	11267	0	17348	0	0	0	0
0	0	5971	0	0	0	0	4593	0	0
0	0	24523	0	0	0	0	1774	0	0
0	0	19830	0	0	0	0	9180	0	0
0	0	0	0	0	14000	0	0	0	24234
0	0	0	0	0	9260	0	0	0	24233
0	0	0	0	0	9259	0	0	0	24232
0	2789	4337	0	3312	23068	6295	5432	0	0
0	13444	513	827	14086	25204	0	0	0	1500
0	12607	15390	0	11051	0	0	0	0	0
1824	0	0	6698	0	0	0	0	13130	0
9849	3366	3901	2238	3255	24201	6484	5911	14719	27787
0	0	6704	0	0	0	0	7173	0	0
0	16971	0	16188	16582	5802	0	0	0	0
10375	0	0	16702	0	0	0	0	0	30801
0	0	13684	6317	0	0	10859	0	9122	0
3344	6018	22092	24637	5378	0	0	0	0	0
9404	0	24338	4431	0	0	4276	12980	0	20350
0	7298	0	0	7371	0	0	0	0	0
0	0	24871	0	0	5723	0	0	0	0
11703	15702	8125	7515	14422	0	1769	0	0	4195
0	4732	0	0	0	0	8752	0	0	0
7323	18222	28339	18801	17205	0	3846	0	6451	10179
7090	12945	12339	21990	0	15478	0	4227	5376	7224
0	0	11966	0	0	26554	0	0	0	0
0	0	22349	0	0	19303	0	0	0	13520
0	0	3797	0	303	0	0	0	0	0
0	0	21508	0	0	0	0	9746	0	0
2999	14422	22915	13301	5775	16486	10265	10805	5643	16274
0	0	14848	0	0	0	0	1292	0	0
0	0	0	0	0	13139	0	17222	0	23413
0	0	0	0	0	13138	0	0	0	23412
0	6903	0	0	0	0	0	0	0	794
12485	14406	16095	7644	14924	18001	1062	17863	13637	5488
0	18822	0	0	15653	0	0	0	0	22023
0	0	24605	22637	15963	12256	0	0	0	12778
0	0	0	22636	0	26261	0	0	0	12777
4520	12505	0	0	8863	0	0	0	0	0
0	6508	15098	0	0	6001	0	11633	0	0
4262	11544	12731	5334	10132	0	0	0	8639	23715
2704	7637	11239	24801	6205	21021	2460	0	1636	26070
0	7641	11240	24800	0	0	0	0	0	26069
0	7646	11241	24798	0	0	0	0	0	26068
0	7651	11242	24797	0	0	0	0	0	26067
0	7658	11243	24796	0	0	0	0	0	26066
6025	7243	24050	2632	0	0	9342	17687	11506	7681
0	0	0	0	0	0	0	0	7301	12017
0	0	2022	0	0	27141	0	0	0	5574
0	17180	0	0	16919	0	0	0	0	0
15411	0	0	0	0	7079	0	0	0	0
16721	11326	5952	7057	9674	15870	9232	1120	12808	4679
11256	6142	15162	2284	6903	0	0	11666	6836	30346
2418	6592	21780	18122	4970	22010	11051	12454	13906	26269
3646	10289	9760	9999	0	15628	0	882	5160	31908
0	0	261	0	0	1457	0	0	0	0
4753	1269	5390	5033	43	16656	0	7763	5453	11116
0	15330	0	0	0	0	2682	0	0	0
0	0	0	0	0	14607	0	0	0	3481
0	0	0	20422	0	0	0	13308	0	19228
0	0	2758	0	0	28640	0	0	0	28510
3086	0	0	13790	0	0	0	0	0	0
0	13402	23635	0	0	25086	0	0	0	10001
7212	0	14706	8173	0	0	6781	0	8677	0
7211	0	0	8172	0	0	6779	0	0	0
14587	0	18245	0	0	7854	0	0	0	9815
13758	316	0	0	0	0	0	0	0	0
0	10131	0	0	9718	9818	0	0	0	0
0	4000	3675	12457	2460	2797	0	0	0	3174
0	3981	3676	12456	0	30755	0	7994	0	3172
2501	17475	0	24300	0	0	0	0	0	0
0	12515	0	0	10208	0	0	0	0	0
5000	11742	0	19516	9865	0	0	0	2519	7385
2261	16614	0	0	16566	0	2398	0	0	0
0	11555	0	0	12725	0	0	0	0	10615
0	8586	15716	21797	5342	15506	0	2311	11137	23094
0	0	24874	0	0	3470	0	0	0	0
14882	15602	0	12940	13539	1565	2138	1599	0	3841
4797	11221	27965	9606	0	4041	0	0	0	12798
10383	0	20973	18111	7949	27889	0	0	4703	0
14899	2795	19789	12533	4573	14380	6539	12336	9754	31011
0	0	0	0	0	9525	0	0	0	23931
0	0	0	0	0	9524	0	0	0	23827
0	0	0	0	0	9523	0	0	0	23732
0	744	0	0	0	14952	0	0	0	0
0	0	0	12653	0	0	0	0	470	3330
14050	0	6847	9025	3540	16873	8155	0	5252	9669
0	0	7622	0	0	5933	0	0	0	0
0	13159	0	0	0	9613	0	0	0	0
0	0	0	21333	0	0	0	0	5039	15136
0	0	0	23766	0	0	0	0	0	25653
0	12388	0	21907	0	28794	0	0	0	20002
16682	16185	343	849	14660	6679	0	0	3670	1305
9951	534	3450	17177	1422	7411	7170	0	13155	28450
13221	0	27120	0	0	0	0	0	0	3798
12448	12181	27437	6940	10048	14068	347	13560	10081	5781
0	17706	0	0	17022	0	0	0	0	0
15228	3358	26024	12575	0	2928	0	0	12280	2297
7111	0	15541	0	0	29922	0	0	0	9162
7700	0	0	0	0	0	0	0	0	10763
5847	0	0	4061	0	12855	0	0	9211	22765
0	0	19407	0	0	4114	0	9102	0	0
0	0	0	0	0	2640	0	0	0	24963
0	0	1742	15902	0	0	0	0	0	10402
9747	9099	15614	769	7688	9177	11819	12167	9938	20544
0	5677	0	0	0	0	0	0	0	30599
13383	14612	353	2540	14496	17976	499	391	61	6729
11916	16848	9046	2382	16902	8953	3410	1840	13576	4871
0	0	0	0	12137	29509	0	0	0	0
0	0	5844	0	0	2139	0	0	0	20681
0	12620	0	0	8997	23354	0	0	0	0
13511	13574	23302	0	14823	18889	995	0	0	7990
13510	0	23303	0	14817	11527	0	0	0	7989
13508	13573	23305	0	0	0	0	0	0	7988
0	0	5285	0	0	0	0	0	0	27056
0	9019	0	0	6213	0	0	0	0	0
0	2905	0	0	2583	0	0	0	0	0
0	8147	22457	0	5105	15476	0	0	0	28926
0	0	0	0	0	14595	0	0	0	872
0	0	8298	22543	0	0	0	0	0	21905
4323	12163	15133	10189	10998	9285	1260	4808	2528	31821
5872	11646	14560	17932	9258	21081	9248	3987	10571	5102
0	0	20592	10183	0	0	0	0	794	13870
12100	0	16136	6801	0	0	0	0	0	0
15712	0	0	10799	0	0	0	0	12554	3869
0	0	19042	0	0	29619	0	0	0	0
14814	214	0	19899	0	0	0	16914	7537	10462
0	0	26037	0	0	0	0	772	0	0
7277	12338	13254	19900	9859	4716	4395	2072	6278	14571
0	9233	0	0	7336	0	0	0	0	0
1013	15663	0	0	0	0	0	0	0	19385
0	5579	0	0	7045	0	0	0	0	0
11086	0	16528	0	0	30447	3036	0	6914	20213
7617	0	20274	0	0	0	0	0	0	0
0	0	0	16185	0	864	0	0	0	17480
0	0	0	12368	0	2352	2337	0	0	18512
8023	0	23696	0	0	0	0	0	0	0
0	1134	6092	0	1676	0	6776	8574	0	0
0	9157	22785	0	5618	1782	0	0	14595	17636
9013	17312	20683	3572	16307	3914	0	10387	14100	27900
0	0	23501	0	0	0	0	0	0	4567
0	0	23500	0	0	0	0	0	0	4566
0	0	0	0	4740	4830	5990	0	0	0
0	0	21663	11107	0	0	0	0	5417	0
0	11703	14555	0	10361	0	0	0	0	0
0	3695	0	466	2691	0	0	0	0	18341
1198	0	23998	14097	0	0	0	634	2094	18128
12394	0	0	0	15084	0	0	0	0	1592
0	0	0	0	0	5648	0	0	0	28241
0	0	0	19398	0	11140	0	0	0	31916
0	0	0	19397	0	15000	0	0	0	31830
0	0	0	19396	0	0	0	0	0	31741
0	1015	9136	0	0	0	0	4061	12648	18781
0	8394	0	0	0	0	10367	0	0	0
529	0	0	6375	0	0	0	0	1393	19922
0	13689	0	0	14790	0	0	0	0	0
0	0	25416	24694	5723	0	0	0	0	25179
4486	10382	26266	0	11619	28003	0	0	0	0
14665	0	0	20219	0	0	0	0	7988	8993
0	6979	0	17213	0	0	0	0	0	21415
0	0	12438	0	0	0	0	4262	0	0
3539	0	0	0	5972	0	0	0	0	4762
0	0	0	0	0	22907	0	0	0	9562
0	1506	3858	15512	3894	25459	0	0	0	0
0	19561	17874	13519	0	16467	0	0	0	19750
0	0	0	13518	0	30734	0	0	0	19749
16754	0	3661	0	0	0	0	7963	0	956
16746	0	0	1157	0	0	0	0	14309	431
10362	8640	20263	2137	0	21458	9792	9540	2063	20595
10861	6900	25653	1622	8807	20256	10039	3160	1124	20723
0	167	0	0	0	24097	0	0	0	0
0	0	0	7365	0	0	0	0	0	6531
0	0	0	7364	0	0	0	0	0	6530
0	0	0	7362	0	0	0	0	0	6529
0	0	0	7361	0	0	0	0	0	6527
0	0	18712	11324	14859	0	0	13847	0	8702
0	0	18713	11323	0	0	0	0	0	8701
0	0	18714	11322	0	0	0	0	0	8700
15321	8639	25176	11886	7958	4722	11443	1335	492	3383
0	19622	16375	0	18282	0	0	0	0	0
0	0	13732	6426	0	0	0	0	0	0
0	0	0	0	0	27000	0	0	0	7589
0	0	18157	0	0	0	0	14637	0	0
8755	5840	19277	15062	5353	20300	9536	9008	8819	17625
10397	4795	4823	2328	0	0	0	0	324	20831
11467	9826	10569	3606	10527	22048	0	12082	9313	29627
14803	0	11214	13115	0	0	0	0	6387	1808
0	17113	0	0	0	29829	0	0	0	0
0	0	12150	6686	0	30527	0	0	0	11292
0	0	8597	10062	0	27957	0	0	0	0
0	11832	0	0	10211	0	0	0	0	0
198	16683	23283	18155	16594	20730	4815	2053	4569	17981
7355	11913	14077	19635	9303	16367	0	3355	10862	32302
0	16178	28142	0	12394	16	0	0	0	0
0	0	0	0	7671	29670	0	0	0	14165
10207	8095	10952	3771	8531	12279	0	11937	1144	20733
0	2634	0	0	12821	0	0	0	0	0
0	0	14902	0	0	5694	0	0	0	0
15897	0	24551	10947	0	0	0	0	927	2198
1176	18097	0	5001	16833	13748	1146	16811	2300	18991
1175	0	0	0	0	13761	0	0	0	18990
1174	0	18742	0	0	0	0	0	0	18989
1173	0	0	0	0	0	0	0	0	18988
0	0	0	0	0	3707	0	0	0	30025
7341	0	17045	19634	10644	23949	0	3436	1720	31842
5580	12261	8960	12784	11164	16779	2993	4071	13006	14186
0	0	27764	0	0	0	0	9299	0	0
0	0	0	14194	12555	0	1457	16155	5824	22782
0	0	19711	0	0	1864	0	0	0	11281
8869	9133	24305	3855	7897	13318	10026	12909	7423	27340
0	0	0	0	0	30781	0	0	0	9466
0	0	0	0	0	11120	0	0	0	9465
0	0	26392	0	0	30791	0	0	0	0
0	0	27563	0	0	0	0	16467	0	0
0	5922	0	0	6911	0	0	0	0	0
3508	0	0	10031	0	0	0	0	9096	18498
0	0	0	0	0	0	0	0	12977	30527
0	0	9627	0	0	0	0	0	0	589
15779	15866	10065	2893	12480	18177	706	16162	14007	1025
0	0	23442	2275	0	8877	0	0	0	29162
4612	13305	0	22079	0	0	4781	0	2930	6269
13370	0	23752	2806	0	0	0	16481	2449	8031
3266	17592	9573	6269	15216	0	9408	0	8494	25399
0	0	13500	0	15535	16381	0	0	0	21491
0	19841	4216	0	0	14543	0	10827	0	0
0	0	0	0	0	11015	0	0	0	6348
0	2347	20965	8789	89	10628	0	0	2220	2416
0	0	9273	0	0	0	0	0	335	0
0	0	14075	0	0	23326	0	3360	0	0
5310	13281	13040	9725	11415	27843	0	1808	4996	10781
10209	0	19648	24021	0	0	12154	11837	319	20836
0	0	13569	0	0	0	0	2057	0	0
15233	3375	26001	12581	0	2927	0	0	0	2303
0	0	6817	0	0	13634	0	0	0	0
0	0	6816	0	0	10191	0	0	0	0
2995	0	17362	24274	5791	27733	11046	538	5925	25700
13074	15025	14797	15996	13719	15015	2826	15303	8853	10878
5413	0	15047	9577	0	17965	0	0	2727	10798
1991	0	0	15330	0	0	0	0	0	23965
0	0	0	0	0	24837	0	0	0	352
0	0	19685	0	0	21012	0	0	0	26564
0	0	19683	0	0	0	0	0	0	26563
0	0	12151	6687	0	28754	0	0	0	11293
9950	540	3447	17176	1431	14046	0	0	0	28451
14724	0	0	6478	0	0	0	0	7813	5981
10586	3104	4832	3695	2318	9603	7453	5637	329	20824
10112	10955	25638	1605	9162	13588	3537	3149	14733	28731
9272	3291	5078	14801	1750	22451	7511	6730	9555	30651
7481	11894	0	16355	0	28597	0	0	0	0
14086	0	0	2561	0	0	0	0	56	6696
0	0	0	0	0	24836	0	0	0	351
9564	15793	7058	3338	0	772	1307	0	3697	26967
15931	5841	20322	1730	5940	0	11096	1585	14190	28895
2324	6619	26632	13672	7480	20100	10178	11840	11209	24792
0	3638	0	0	3664	28517	0	0	0	0
0	0	9143	0	0	0	0	4451	0	0
13004	16226	27424	7076	13685	11580	876	17235	12688	189
0	0	5969	0	0	0	0	6675	0	0
15225	0	26041	12592	0	4850	0	0	0	2321
971	18110	7917	23687	17103	15492	9363	13709	13416	18325
4079	13317	26840	21077	8898	23470	0	1602	1523	0
12854	0	12668	8620	0	23568	0	3556	10058	5698
0	0	0	0	0	1045	0	0	0	19766
0	0	0	1450	0	6105	0	0	0	20465
12022	17225	205	0	0	20766	1687	465	13524	0
5309	10935	26217	9727	10429	21604	194	1805	6523	10782
11340	8763	0	18158	0	22265	11669	0	0	0
0	1251	2822	12943	0	4988	0	0	0	0
6364	427	22394	21700	3054	24063	6896	6011	562	11530
12183	13722	9603	6900	12895	16269	1300	16207	3452	6506
0	2073	23826	0	579	4846	8409	4859	0	0
11495	2672	20567	1711	0	28697	8679	10383	6823	29265
0	0	0	11227	0	14517	0	0	0	0
0	9590	24986	0	0	12634	0	0	0	29164
14033	1901	5526	20337	361	0	0	0	11309	10003
0	0	0	0	0	28902	0	0	0	18337
0	0	0	0	0	14648	0	0	0	18333
0	0	0	0	0	13402	0	0	0	18332
0	0	0	0	0	13401	0	0	0	18331
0	4866	1733	0	0	0	8333	0	0	0
0	0	0	0	12718	0	406	0	0	0
0	5084	0	0	1014	17405	0	0	0	0
2775	16927	8092	22425	17456	16140	5267	0	13913	25519
5297	5872	0	0	0	0	0	0	3689	32394
0	2161	0	0	3040	0	0	0	0	0
7246	11933	25614	4925	12076	22450	3138	3131	2410	25267
0	0	16067	7095	0	24769	0	0	0	4898
0	14246	0	7094	0	0	0	0	0	4897
15358	0	0	652	0	0	0	0	0	2971
16098	10103	12903	8725	10304	16590	0	4151	11897	8679
6980	11895	15567	0	10023	24315	4596	0	0	11304
6999	0	0	18798	0	0	9242	0	0	30941
0	3988	0	0	2894	0	0	0	0	0
13519	4910	3301	0	0	14919	0	0	0	0
0	8652	0	24124	0	0	0	0	0	0
2306	0	18284	10755	6431	21036	11959	12248	13903	24565
11976	0	0	6963	0	0	1493	0	205	1134
0	0	17789	0	0	0	0	0	0	1518
7728	0	0	19770	5705	21467	0	0	13072	0
16180	0	24283	21315	0	0	0	0	5544	0
0	4601	0	0	15707	0	0	0	0	0
0	0	23078	7018	0	0	0	0	0	0
7173	12866	10477	15664	11232	22910	4807	0	5493	11512
503	17779	9734	14158	15896	8351	0	14488	1376	18047
0	0	0	0	0	26112	0	0	0	14168
2383	7040	20413	24150	0	0	0	9366	13208	24905
16535	0	0	11722	0	0	0	0	3615	1654
8400	6502	11675	3950	7802	28023	0	10115	0	20954
2335	7640	18345	20575	5038	8565	0	0	13904	24598
11588	0	28036	3086	2468	3711	0	7272	7264	7852
0	0	28034	3084	2480	6167	0	0	0	7851
16452	0	0	0	0	18843	0	0	0	0
0	0	0	0	0	0	216	15386	0	0
0	0	10382	0	0	0	0	11447	0	0
11432	4860	6585	3504	3034	0	8044	5143	11620	0
522	16588	8496	10095	16367	3206	0	14937	2328	0
0	0	0	0	0	6229	0	0	0	19953
10500	1861	0	0	13	0	0	0	0	0
12459	0	0	0	0	0	0	14151	5496	0
8049	13703	9983	0	14092	0	0	0	2686	21840
836	18329	9668	24898	16513	19766	0	17823	0	18930
0	6618	0	0	6520	0	0	0	0	0
0	11582	15629	0	0	0	0	0	0	0
1804	8228	23429	22923	5718	1780	10933	11244	3420	24479
0	2551	0	12749	0	0	8028	0	9041	0
0	0	0	7899	13953	0	0	0	0	0
0	2945	0	0	3906	24234	0	0	0	0
0	0	24868	0	0	12584	0	0	0	0
770	17913	8328	6168	0	0	1798	14328	4647	31063
7483	9798	12749	16383	9249	16358	3671	4255	8395	15376
3775	0	0	9637	0	17175	0	0	3020	7
9704	0	18957	17082	0	0	0	12293	14110	27954
0	6115	0	0	8505	8975	0	0	0	26315
4134	9548	17200	0	5994	16532	10448	4689	0	29562
2675	7612	22208	5938	8038	22617	10170	11158	2146	24732
10230	539	4854	16678	0	29284	0	0	0	27404
0	0	4200	3932	428	9566	0	0	0	30709
255	17634	7873	23697	17032	15314	0	0	0	18231
2878	18797	6913	14637	15507	16989	0	0	0	25321
0	8326	0	0	0	4227	0	0	0	16681
4517	0	0	9925	0	0	0	0	12936	16526
0	0	0	0	0	14861	0	0	874	0
0	0	14920	0	0	5693	0	0	0	0
5883	11751	14485	18709	9659	16794	0	0	8124	11740
0	0	0	0	0	22834	0	0	0	9493
0	0	10858	0	0	0	0	13214	0	0
0	0	10880	0	0	0	0	8735	0	0
811	2005	2274	13375	2035	10004	5923	0	1430	20035
0	2010	2275	13374	0	15936	0	0	0	20033
0	0	2276	13373	0	29037	0	0	0	20032
0	0	28035	3087	2474	14146	0	0	0	7853
0	0	3035	17067	0	0	0	5340	0	28096
2996	5471	22918	24821	5679	4235	10521	0	5921	16396
0	0	0	5155	5400	19854	0	0	0	21347
10276	5200	22799	3595	5595	15392	10071	0	1151	20793
0	10507	0	20072	0	27047	0	0	0	22098
0	0	0	0	0	14922	0	0	0	22088
0	0	0	11990	0	0	0	0	0	1953
7203	3646	21867	0	0	0	6774	11784	0	0
0	0	0	0	0	8267	0	0	0	27728
0	0	10829	9816	0	12071	0	0	0	25463
9475	5491	20421	2267	5960	24642	11351	10359	0	20394
0	0	0	0	0	20944	0	0	0	20588
11957	14314	1501	594	0	0	0	0	0	1202
0	0	28250	0	14840	0	0	14034	0	0
5456	12246	1420	9598	9515	21165	11628	4539	2046	22761
0	0	0	4978	0	0	0	0	4435	19193
0	14034	780	0	15043	1485	0	0	0	0
0	0	0	0	0	775	0	0	0	348
0	5082	0	0	1003	0	0	0	0	0
9773	17962	6140	16799	15496	20548	1219	7068	6047	28444
0	13542	4995	16975	0	0	3520	0	4901	29044
0	0	0	0	0	0	0	5501	0	29848
0	0	16094	0	0	0	0	8556	0	0
4329	0	0	0	0	29848	0	0	0	0
10074	665	3582	14961	3772	29090	0	0	9531	29758
16316	14038	26531	11965	12630	7360	1738	16962	12039	2953
10379	5184	18939	16704	6450	20818	10204	8913	0	30802
10969	0	0	16943	0	175	0	0	0	28529
10968	0	0	16942	0	29920	0	0	0	0
9365	6350	21018	15133	7420	0	0	10282	1165	30438
0	0	21017	15132	7426	0	0	0	0	30437
0	0	0	15131	0	0	0	0	0	30436
0	0	0	15130	0	0	0	0	0	30435
0	0	0	15129	0	0	0	0	0	30434
0	0	0	15128	0	0	0	0	0	30433
0	0	0	9803	10123	0	0	0	0	8602
13754	721	2031	10807	916	11333	8545	6932	8249	9228
3313	0	4996	24235	0	0	11501	6724	13868	26389
1562	18674	6218	23891	10239	8000	5291	7069	10753	23704
2130	8004	21374	13996	7970	8081	9958	9678	9157	24648
0	0	18393	0	0	0	0	16347	0	0
0	0	14928	0	0	8652	0	0	0	0
8056	0	0	0	0	0	0	0	14386	0
0	0	13498	0	0	0	0	0	0	21490
0	2598	1934	0	0	28730	0	0	0	0
12591	15740	9770	6836	15009	7933	0	14198	1461	719
0	0	0	6834	15008	7934	0	0	0	718
0	0	0	6833	0	7935	0	0	0	717
0	0	0	6832	0	19243	0	0	0	716
0	0	14750	0	0	11550	0	0	0	0
0	0	0	481	0	0	0	0	0	16720
0	17039	0	0	16850	24724	0	0	0	0
0	0	0	0	0	11119	0	0	0	9470
0	0	22183	9274	0	0	0	0	0	0
0	5617	0	4545	0	0	0	0	0	0
0	0	0	24747	0	0	0	0	0	21244
8052	0	0	20890	0	0	0	0	2297	8603
0	0	0	15134	0	0	0	0	0	30431
0	0	22123	0	0	0	0	0	0	17095
